dataset_1,dataset_2,dataset,model,time (sec),precision,recall,f1,good_behavior_response_rate,examples,total_matches,weights_extracted_from
imdb,tmdb,D5,zephyr-tf-p2,557.2845013141632,82.3076923076923,49.00763358778626,61.4354066985646,0.9011890805560208,join_examples_dict_1,1170,TopKJoin
imdb,tmdb,D5,zephyr-tf-p2,557.2842571735382,81.8407960199005,50.229007633587784,62.251655629139066,0.9011890805560208,join_examples_dict_1,1206,distilroberta
imdb,tmdb,D5,gemma3n-ft-p1,1435.6810395717623,85.45283904270295,92.67175572519083,88.916015625,1.0,join_examples_dict_2,2131,TopKJoin
imdb,tmdb,D5,gemma3n-ft-p1,1435.6806609630587,84.76190476190476,90.5852417302799,87.57687576875769,1.0,join_examples_dict_2,2100,distilroberta
imdb,tmdb,D5,gemma3n-ft-p2,1345.5662965774536,85.76112412177986,93.18066157760813,89.3170731707317,1.0,join_examples_dict_2,2135,TopKJoin
imdb,tmdb,D5,gemma3n-ft-p2,1345.5657093524933,85.00713945740124,90.89058524173028,87.85046728971963,1.0,join_examples_dict_2,2101,distilroberta
imdb,tmdb,D5,gemma3n-tf-p1,1430.1818103790283,86.01364522417154,89.82188295165395,87.87652476972865,1.0,join_examples_dict_2,2052,TopKJoin
imdb,tmdb,D5,gemma3n-tf-p1,1430.2283475399017,85.45994065281899,87.93893129770993,86.68171557562076,1.0,join_examples_dict_2,2022,distilroberta
imdb,tmdb,D5,gemma3n-tf-p2,1344.910590171814,86.11244593945219,91.19592875318067,88.58131487889274,1.0,join_examples_dict_2,2081,TopKJoin
imdb,tmdb,D5,gemma3n-tf-p2,1344.910317182541,85.67937438905182,89.21119592875318,87.40962353527799,1.0,join_examples_dict_2,2046,distilroberta
imdb,tmdb,D5,qwen2.5-ft-p1,535.4939534664154,85.30465949820788,84.78371501272265,85.04338948443083,1.0,join_examples_dict_2,1953,TopKJoin
imdb,tmdb,D5,qwen2.5-ft-p1,535.4941051006317,84.57556935817804,83.15521628498728,83.85937900949449,1.0,join_examples_dict_2,1932,distilroberta
imdb,tmdb,D5,qwen2.5-ft-p2,533.6807112693787,85.67813765182186,86.15776081424936,85.9172798782035,1.0,join_examples_dict_2,1976,TopKJoin
imdb,tmdb,D5,qwen2.5-ft-p2,533.6330313682556,84.87009679062659,84.78371501272265,84.82688391038697,1.0,join_examples_dict_2,1963,distilroberta
imdb,tmdb,D5,qwen2.5-tf-p1,534.4500901699066,85.44554455445544,87.83715012722647,86.62484316185696,1.0,join_examples_dict_2,2020,TopKJoin
imdb,tmdb,D5,qwen2.5-tf-p1,534.4495174884796,84.3313373253493,86.00508905852418,85.15998992189469,1.0,join_examples_dict_2,2004,distilroberta
imdb,tmdb,D5,qwen2.5-tf-p2,532.8461697101593,85.44647261963493,88.14249363867684,86.77354709418837,1.0,join_examples_dict_2,2027,TopKJoin
imdb,tmdb,D5,qwen2.5-tf-p2,532.7998759746552,84.45106805762543,86.51399491094148,85.47008547008548,1.0,join_examples_dict_2,2013,distilroberta
imdb,tmdb,D5,llama3.1-ft-p1,542.4111227989197,84.12787436904094,76.33587786259542,80.04268943436499,1.0,join_examples_dict_2,1783,TopKJoin
imdb,tmdb,D5,llama3.1-ft-p1,542.4112467765808,83.21995464852607,74.70737913486005,78.73424510592652,1.0,join_examples_dict_2,1764,distilroberta
imdb,tmdb,D5,llama3.1-ft-p2,540.4861032962799,82.68482490272373,86.51399491094148,84.5560805769709,0.9996650477306984,join_examples_dict_2,2056,TopKJoin
imdb,tmdb,D5,llama3.1-ft-p2,540.4859888553619,81.44884973078806,84.68193384223919,83.03393213572853,0.9996650477306984,join_examples_dict_2,2043,distilroberta
imdb,tmdb,D5,llama3.1-tf-p1,542.8852670192719,81.33086876155268,89.56743002544529,85.25066602082828,0.9984927147881428,join_examples_dict_2,2164,TopKJoin
imdb,tmdb,D5,llama3.1-tf-p1,542.8857548236847,78.88684452621895,87.27735368956743,82.87025851654988,0.9984927147881428,join_examples_dict_2,2174,distilroberta
imdb,tmdb,D5,llama3.1-tf-p2,540.5495915412903,81.03290676416819,90.22900763358778,85.38405971586805,0.9993300954613968,join_examples_dict_2,2188,TopKJoin
imdb,tmdb,D5,llama3.1-tf-p2,540.54927110672,79.90762124711316,88.04071246819338,83.7772397094431,0.9993300954613968,join_examples_dict_2,2165,distilroberta
imdb,tmdb,D5,orca2-ft-p1,393.8311910629273,78.72062663185379,30.68702290076336,44.159648480410105,0.9961480489030312,join_examples_dict_2,766,TopKJoin
imdb,tmdb,D5,orca2-ft-p1,393.83139681816107,75.69721115537848,29.00763358778626,41.94260485651214,0.9961480489030312,join_examples_dict_2,753,distilroberta
imdb,tmdb,D5,orca2-ft-p2,389.1267192363739,81.2987012987013,31.857506361323157,45.77696526508227,0.9996650477306984,join_examples_dict_2,770,TopKJoin
imdb,tmdb,D5,orca2-ft-p2,389.1267046928406,80.24523160762944,29.974554707379138,43.64579473879215,0.9996650477306984,join_examples_dict_2,734,distilroberta
imdb,tmdb,D5,orca2-tf-p1,390.9164769649506,80.406852248394,38.21882951653944,51.81096929975853,0.9996650477306984,join_examples_dict_2,934,TopKJoin
imdb,tmdb,D5,orca2-tf-p1,390.91627478599554,77.15517241379311,36.43765903307888,49.49879018320084,0.9996650477306984,join_examples_dict_2,928,distilroberta
imdb,tmdb,D5,orca2-tf-p2,389.7836945056915,82.87864534336784,44.83460559796438,58.190224570673706,0.9998325238653492,join_examples_dict_2,1063,TopKJoin
imdb,tmdb,D5,orca2-tf-p2,389.78320479393005,81.58148505303761,43.05343511450382,56.36242504996669,0.9998325238653492,join_examples_dict_2,1037,distilroberta
imdb,tmdb,D5,openhermes-ft-p1,402.4485120773316,83.46020761245676,61.37404580152672,70.73313782991202,1.0,join_examples_dict_2,1445,TopKJoin
imdb,tmdb,D5,openhermes-ft-p1,402.4487001895905,83.10626702997274,62.086513994910945,71.07486163705214,1.0,join_examples_dict_2,1468,distilroberta
imdb,tmdb,D5,openhermes-ft-p2,398.6167371273041,82.45105148658448,57.86259541984733,68.00239234449761,1.0,join_examples_dict_2,1379,TopKJoin
imdb,tmdb,D5,openhermes-ft-p2,398.61644220352173,81.65137614678899,58.88040712468193,68.42105263157893,1.0,join_examples_dict_2,1417,distilroberta
imdb,tmdb,D5,openhermes-tf-p1,400.51797890663147,82.89550496205487,72.264631043257,77.21587819467103,1.0,join_examples_dict_2,1713,TopKJoin
imdb,tmdb,D5,openhermes-tf-p1,400.51815366744995,81.9388343912291,72.264631043257,76.79826933477555,1.0,join_examples_dict_2,1733,distilroberta
imdb,tmdb,D5,openhermes-tf-p2,398.2364463806153,83.68226600985221,69.16030534351145,75.73140150459739,1.0,join_examples_dict_2,1624,TopKJoin
imdb,tmdb,D5,openhermes-tf-p2,398.28387856483465,82.95936931473621,69.61832061068702,75.70558937465412,1.0,join_examples_dict_2,1649,distilroberta
imdb,tmdb,D5,zephyr-ft-p1,864.5250339508057,81.54069767441861,28.549618320610687,42.29174519411986,0.7435940378496064,join_examples_dict_2,688,TopKJoin
imdb,tmdb,D5,zephyr-ft-p1,864.5249626636505,81.19658119658119,29.00763358778626,42.74465691788526,0.7435940378496064,join_examples_dict_2,702,distilroberta
imdb,tmdb,D5,zephyr-ft-p2,803.2566773891449,72.41379310344827,6.412213740458015,11.781206171107995,0.624518506112879,join_examples_dict_2,174,TopKJoin
imdb,tmdb,D5,zephyr-ft-p2,803.2565259933472,71.11111111111111,6.513994910941475,11.934731934731936,0.624518506112879,join_examples_dict_2,180,distilroberta
imdb,tmdb,D5,zephyr-tf-p1,488.27599263191223,83.45534407027819,58.01526717557252,68.44791353947764,0.9514319209512644,join_examples_dict_2,1366,TopKJoin
imdb,tmdb,D5,zephyr-tf-p1,488.27633571624756,82.56555634301913,59.28753180661578,69.01658767772511,0.9514319209512644,join_examples_dict_2,1411,distilroberta
imdb,tmdb,D5,zephyr-tf-p2,3311.5880661010747,82.69581056466302,46.208651399491096,59.28827946457721,0.8799196114553676,join_examples_dict_2,1098,TopKJoin
imdb,tmdb,D5,zephyr-tf-p2,3311.5885217189793,81.0692375109553,47.07379134860051,59.562137797810685,0.8799196114553676,join_examples_dict_2,1141,distilroberta
imdb,tmdb,D5,gemma3n-ft-p2 U gemma3n-tf-p2,2744.022883415222,84.5446182152714,93.53689567430025,88.81372312152695,1.0,vector_based_examples_dict_1,2174,TopKJoin
imdb,tmdb,D5,gemma3n-ft-p2 U gemma3n-tf-p2,2744.0223200321198,83.37225595516114,90.83969465648855,86.94593278129567,1.0,vector_based_examples_dict_1,2141,distilroberta
imdb,tmdb,D5,gemma3n-ft-p2 ∩ gemma3n-tf-p2,2744.0187723636627,83.08374930671104,76.23409669211196,79.51167728237792,1.0,vector_based_examples_dict_1,1803,TopKJoin
imdb,tmdb,D5,gemma3n-ft-p2 ∩ gemma3n-tf-p2,2744.0184350013733,81.9672131147541,73.79134860050891,77.66470273165507,1.0,vector_based_examples_dict_1,1769,distilroberta
imdb,tmdb,D5,gemma3n-ft-p2 U gemma3n-tf-p2,2687.8077170848846,85.34201954397395,93.33333333333333,89.15896937287312,1.0,vector_based_examples_dict_2,2149,TopKJoin
imdb,tmdb,D5,gemma3n-ft-p2 U gemma3n-tf-p2,2687.855699777603,84.27019367028814,90.78880407124682,87.40813326800587,1.0,vector_based_examples_dict_2,2117,distilroberta
imdb,tmdb,D5,gemma3n-ft-p2 ∩ gemma3n-tf-p2,2687.807456970215,85.94339622641509,92.72264631043257,89.20440636474908,1.0,vector_based_examples_dict_2,2120,TopKJoin
imdb,tmdb,D5,gemma3n-ft-p2 ∩ gemma3n-tf-p2,2687.807472229004,85.22781774580336,90.43256997455471,87.7530864197531,1.0,vector_based_examples_dict_2,2085,distilroberta
imdb,tmdb,D5,gemma3n-ft-p2 U gemma3n-tf-p2,2685.33873796463,85.33270852858482,92.67175572519083,88.85093925347645,1.0,join_examples_dict_1,2134,TopKJoin
imdb,tmdb,D5,gemma3n-ft-p2 U gemma3n-tf-p2,2685.386443376541,84.5532319391635,90.53435114503817,87.44163185057752,1.0,join_examples_dict_1,2104,distilroberta
imdb,tmdb,D5,gemma3n-ft-p2 ∩ gemma3n-tf-p2,2685.3378369808197,85.89073634204276,92.01017811704834,88.84520884520883,1.0,join_examples_dict_1,2105,TopKJoin
imdb,tmdb,D5,gemma3n-ft-p2 ∩ gemma3n-tf-p2,2685.337954521179,85.24590163934425,89.97455470737914,87.54642238177766,1.0,join_examples_dict_1,2074,distilroberta
imdb,tmdb,D5,gemma3n-ft-p2 U gemma3n-tf-p2,2690.456688642502,85.72765559195133,93.23155216284988,89.3222818137494,1.0,join_examples_dict_2,2137,TopKJoin
imdb,tmdb,D5,gemma3n-ft-p2 U gemma3n-tf-p2,2690.4574859142303,84.92629576795055,90.89058524173028,87.80727630285152,1.0,join_examples_dict_2,2103,distilroberta
imdb,tmdb,D5,gemma3n-ft-p2 ∩ gemma3n-tf-p2,2690.4563908576965,86.14718614718615,91.14503816793894,88.57566765578635,1.0,join_examples_dict_2,2079,TopKJoin
imdb,tmdb,D5,gemma3n-ft-p2 ∩ gemma3n-tf-p2,2690.455493450165,85.76320939334639,89.21119592875318,87.45323023197805,1.0,join_examples_dict_2,2044,distilroberta
imdb,tmdb,D5,qwen2.5-ft-p2 U qwen2.5-tf-p2,1076.415670633316,85.24667931688803,91.45038167938931,88.23962681070464,1.0,vector_based_examples_dict_1,2108,TopKJoin
imdb,tmdb,D5,qwen2.5-ft-p2 U qwen2.5-tf-p2,1076.4156141281128,83.80952380952381,89.56743002544529,86.59286592865928,1.0,vector_based_examples_dict_1,2100,distilroberta
imdb,tmdb,D5,qwen2.5-ft-p2 ∩ qwen2.5-tf-p2,1076.4153971672058,85.85461689587426,88.95674300254453,87.37815546113471,1.0,vector_based_examples_dict_1,2036,TopKJoin
imdb,tmdb,D5,qwen2.5-ft-p2 ∩ qwen2.5-tf-p2,1076.4154539108276,84.80825958702066,87.78625954198473,86.27156789197299,1.0,vector_based_examples_dict_1,2034,distilroberta
imdb,tmdb,D5,qwen2.5-ft-p2 U qwen2.5-tf-p2,1067.3857560157776,85.65891472868216,89.97455470737914,87.76371308016878,1.0,vector_based_examples_dict_2,2064,TopKJoin
imdb,tmdb,D5,qwen2.5-ft-p2 U qwen2.5-tf-p2,1067.385886669159,84.6829268292683,88.34605597964376,86.47571606475715,1.0,vector_based_examples_dict_2,2050,distilroberta
imdb,tmdb,D5,qwen2.5-ft-p2 ∩ qwen2.5-tf-p2,1067.3850312232971,86.08608608608608,87.53180661577609,86.8029270754479,1.0,vector_based_examples_dict_2,1998,TopKJoin
imdb,tmdb,D5,qwen2.5-ft-p2 ∩ qwen2.5-tf-p2,1067.3852026462555,85.261569416499,86.25954198473282,85.75765241588667,1.0,vector_based_examples_dict_2,1988,distilroberta
imdb,tmdb,D5,qwen2.5-ft-p2 U qwen2.5-tf-p2,1063.4444119930267,84.0127388535032,67.12468193384224,74.62517680339462,1.0,join_examples_dict_1,1570,TopKJoin
imdb,tmdb,D5,qwen2.5-ft-p2 U qwen2.5-tf-p2,1063.3963458538055,83.00570703868104,66.61577608142494,73.91304347826089,1.0,join_examples_dict_1,1577,distilroberta
imdb,tmdb,D5,qwen2.5-ft-p2 ∩ qwen2.5-tf-p2,1063.3948545455933,83.55586788475053,60.50890585241731,70.18890200708383,1.0,join_examples_dict_1,1423,TopKJoin
imdb,tmdb,D5,qwen2.5-ft-p2 ∩ qwen2.5-tf-p2,1063.394692659378,83.006993006993,60.407124681933844,69.92636229749633,1.0,join_examples_dict_1,1430,distilroberta
imdb,tmdb,D5,qwen2.5-ft-p2 U qwen2.5-tf-p2,1066.4148771762848,85.49172346640701,89.36386768447836,87.3849216222941,1.0,join_examples_dict_2,2054,TopKJoin
imdb,tmdb,D5,qwen2.5-ft-p2 U qwen2.5-tf-p2,1066.4138884544373,84.46078431372548,87.68447837150127,86.04244694132335,1.0,join_examples_dict_2,2040,distilroberta
imdb,tmdb,D5,qwen2.5-ft-p2 ∩ qwen2.5-tf-p2,1066.4133949279785,85.63365828630066,84.93638676844783,85.28359734287174,1.0,join_examples_dict_2,1949,TopKJoin
imdb,tmdb,D5,qwen2.5-ft-p2 ∩ qwen2.5-tf-p2,1066.4129121303558,84.86570247933885,83.61323155216284,84.23481158677262,1.0,join_examples_dict_2,1936,distilroberta
imdb,tmdb,D5,llama3.1-ft-p2 U llama3.1-tf-p2,1098.7303845882413,78.93598615916954,92.87531806615776,85.34019172317045,0.9961480489030312,vector_based_examples_dict_1,2312,TopKJoin
imdb,tmdb,D5,llama3.1-ft-p2 U llama3.1-tf-p2,1098.7308154106138,75.72525597269625,90.33078880407125,82.385704339754,0.9961480489030312,vector_based_examples_dict_1,2344,distilroberta
imdb,tmdb,D5,llama3.1-ft-p2 ∩ llama3.1-tf-p2,1098.7263319492338,82.31987736331119,81.98473282442748,82.15196328403876,0.9961480489030312,vector_based_examples_dict_1,1957,TopKJoin
imdb,tmdb,D5,llama3.1-ft-p2 ∩ llama3.1-tf-p2,1098.7250163555143,81.25967991739805,80.10178117048346,80.67657611481292,0.9961480489030312,vector_based_examples_dict_1,1937,distilroberta
imdb,tmdb,D5,llama3.1-ft-p2 U llama3.1-tf-p2,1082.3068141937256,79.24028268551237,91.29770992366413,84.84275242374085,0.9996650477306984,vector_based_examples_dict_2,2264,TopKJoin
imdb,tmdb,D5,llama3.1-ft-p2 U llama3.1-tf-p2,1082.307622909546,76.52705061082024,89.26208651399492,82.40544984731032,0.9996650477306984,vector_based_examples_dict_2,2292,distilroberta
imdb,tmdb,D5,llama3.1-ft-p2 ∩ llama3.1-tf-p2,1082.301593542099,82.2899946495452,78.26972010178118,80.22952529994782,0.9996650477306984,vector_based_examples_dict_2,1869,TopKJoin
imdb,tmdb,D5,llama3.1-ft-p2 ∩ llama3.1-tf-p2,1082.3018233776093,81.38528138528139,76.53944020356234,78.88801468659848,0.9996650477306984,vector_based_examples_dict_2,1848,distilroberta
imdb,tmdb,D5,llama3.1-ft-p2 U llama3.1-tf-p2,1082.792298793793,79.1849255039439,91.95928753180661,85.09536143159877,0.998743928990119,join_examples_dict_1,2282,TopKJoin
imdb,tmdb,D5,llama3.1-ft-p2 U llama3.1-tf-p2,1082.7941784858706,75.41684480547242,89.77099236641222,81.97026022304833,0.998743928990119,join_examples_dict_1,2339,distilroberta
imdb,tmdb,D5,llama3.1-ft-p2 ∩ llama3.1-tf-p2,1082.784876585007,82.31334149326806,68.44783715012723,74.74298416226729,0.998743928990119,join_examples_dict_1,1634,TopKJoin
imdb,tmdb,D5,llama3.1-ft-p2 ∩ llama3.1-tf-p2,1082.7848858833315,80.73846153846154,66.76844783715012,73.09192200557104,0.998743928990119,join_examples_dict_1,1625,distilroberta
imdb,tmdb,D5,llama3.1-ft-p2 U llama3.1-tf-p2,1081.0151267051695,80.62360801781738,92.1119592875318,85.98574821852732,0.9994975715960476,join_examples_dict_2,2245,TopKJoin
imdb,tmdb,D5,llama3.1-ft-p2 U llama3.1-tf-p2,1081.015177965164,78.94501564595441,89.87277353689568,84.0552118039029,0.9994975715960476,join_examples_dict_2,2237,distilroberta
imdb,tmdb,D5,llama3.1-ft-p2 ∩ llama3.1-tf-p2,1081.0119762420652,83.6098541980895,84.63104325699746,84.11734951947395,0.9994975715960476,join_examples_dict_2,1989,TopKJoin
imdb,tmdb,D5,llama3.1-ft-p2 ∩ llama3.1-tf-p2,1081.0112514495847,82.706002034588,82.74809160305342,82.72704146527602,0.9994975715960476,join_examples_dict_2,1966,distilroberta
imdb,tmdb,D5,orca2-ft-p2 U orca2-tf-p2,790.4412689208984,82.03125,64.12213740458014,71.97943444730076,1.0,vector_based_examples_dict_1,1536,TopKJoin
imdb,tmdb,D5,orca2-ft-p2 U orca2-tf-p2,790.4413704872131,81.31720430107528,61.57760814249363,70.08398494063135,1.0,vector_based_examples_dict_1,1488,distilroberta
imdb,tmdb,D5,orca2-ft-p2 ∩ orca2-tf-p2,790.4361550807953,82.77608915906788,41.57760814249364,55.35230352303523,1.0,vector_based_examples_dict_1,987,TopKJoin
imdb,tmdb,D5,orca2-ft-p2 ∩ orca2-tf-p2,790.4354753494263,81.41499472016895,39.23664122137404,52.9532967032967,1.0,vector_based_examples_dict_1,947,distilroberta
imdb,tmdb,D5,orca2-ft-p2 U orca2-tf-p2,781.4303965568542,81.53266331658291,66.05597964376591,72.98285071689627,1.0,vector_based_examples_dict_2,1592,TopKJoin
imdb,tmdb,D5,orca2-ft-p2 U orca2-tf-p2,781.3832890987396,80.10139416983523,64.32569974554707,71.35196161445103,1.0,vector_based_examples_dict_2,1578,distilroberta
imdb,tmdb,D5,orca2-ft-p2 ∩ orca2-tf-p2,781.379200220108,82.92682926829268,51.908396946564885,63.84976525821596,1.0,vector_based_examples_dict_2,1230,TopKJoin
imdb,tmdb,D5,orca2-ft-p2 ∩ orca2-tf-p2,781.3797466754913,81.55102040816327,50.839694656488554,62.6332288401254,1.0,vector_based_examples_dict_2,1225,distilroberta
imdb,tmdb,D5,orca2-ft-p2 U orca2-tf-p2,780.609748840332,81.43044619422572,63.15521628498728,71.1378618515334,0.9994138335287222,join_examples_dict_1,1524,TopKJoin
imdb,tmdb,D5,orca2-ft-p2 U orca2-tf-p2,780.6094403266907,80.30605455755156,61.42493638676845,69.6078431372549,0.9994138335287222,join_examples_dict_1,1503,distilroberta
imdb,tmdb,D5,orca2-ft-p2 ∩ orca2-tf-p2,780.6048812866211,83.16742081447964,46.76844783715013,59.869706840390876,0.9994138335287222,join_examples_dict_1,1105,TopKJoin
imdb,tmdb,D5,orca2-ft-p2 ∩ orca2-tf-p2,780.6052429676056,82.58887876025524,46.10687022900763,59.177008491182235,0.9994138335287222,join_examples_dict_1,1097,distilroberta
imdb,tmdb,D5,orca2-ft-p2 U orca2-tf-p2,778.9534115791321,82.9087921117502,51.348600508905854,63.41923318667505,0.9997487857980238,join_examples_dict_2,1217,TopKJoin
imdb,tmdb,D5,orca2-ft-p2 U orca2-tf-p2,778.9044625759125,81.61016949152543,49.00763358778626,61.24006359300477,0.9997487857980238,join_examples_dict_2,1180,distilroberta
imdb,tmdb,D5,orca2-ft-p2 ∩ orca2-tf-p2,778.8986310958862,81.74342105263158,25.29262086513995,38.63194714341237,0.9997487857980238,join_examples_dict_2,608,TopKJoin
imdb,tmdb,D5,orca2-ft-p2 ∩ orca2-tf-p2,778.8986358642578,80.68376068376068,24.020356234096692,37.01960784313726,0.9997487857980238,join_examples_dict_2,585,distilroberta
imdb,tmdb,D5,openhermes-ft-p2 U openhermes-tf-p2,807.9961745738983,83.08619091751622,91.2468193384224,86.97550327431482,0.9998325238653492,vector_based_examples_dict_1,2158,TopKJoin
imdb,tmdb,D5,openhermes-ft-p2 U openhermes-tf-p2,807.9961516857147,81.77570093457945,89.05852417302799,85.26187576126675,0.9998325238653492,vector_based_examples_dict_1,2140,distilroberta
imdb,tmdb,D5,openhermes-ft-p2 ∩ openhermes-tf-p2,807.9922251701355,85.60354374307863,78.67684478371501,81.99416600371254,0.9998325238653492,vector_based_examples_dict_1,1806,TopKJoin
imdb,tmdb,D5,openhermes-ft-p2 ∩ openhermes-tf-p2,807.9921774864197,84.77043673012318,77.04834605597965,80.72513996267662,0.9998325238653492,vector_based_examples_dict_1,1786,distilroberta
imdb,tmdb,D5,openhermes-ft-p2 U openhermes-tf-p2,798.0873634815215,83.5247129306041,85.13994910941476,84.32459677419355,1.0,vector_based_examples_dict_2,2003,TopKJoin
imdb,tmdb,D5,openhermes-ft-p2 U openhermes-tf-p2,798.0881395339965,82.98192771084338,84.12213740458016,83.54814253222138,1.0,vector_based_examples_dict_2,1992,distilroberta
imdb,tmdb,D5,openhermes-ft-p2 ∩ openhermes-tf-p2,798.0835771560668,84.46115288220551,68.60050890585242,75.70907048581859,1.0,vector_based_examples_dict_2,1596,TopKJoin
imdb,tmdb,D5,openhermes-ft-p2 ∩ openhermes-tf-p2,798.0834164619445,83.75697458152511,68.7531806615776,75.51704863051984,1.0,vector_based_examples_dict_2,1613,distilroberta
imdb,tmdb,D5,openhermes-ft-p2 U openhermes-tf-p2,796.0421991348267,83.04054054054055,62.54452926208651,71.34978229317852,1.0,join_examples_dict_1,1480,TopKJoin
imdb,tmdb,D5,openhermes-ft-p2 U openhermes-tf-p2,796.0429780483246,82.27091633466136,63.05343511450382,71.39152981849612,1.0,join_examples_dict_1,1506,distilroberta
imdb,tmdb,D5,openhermes-ft-p2 ∩ openhermes-tf-p2,796.0383524894714,82.483781278962,45.29262086513995,58.47568988173455,1.0,join_examples_dict_1,1079,TopKJoin
imdb,tmdb,D5,openhermes-ft-p2 ∩ openhermes-tf-p2,796.0386216640472,82.14607754733994,46.36132315521628,59.27130774235524,1.0,join_examples_dict_1,1109,distilroberta
imdb,tmdb,D5,openhermes-ft-p2 U openhermes-tf-p2,796.8412847518921,83.6405529953917,73.89312977099237,78.46527965414754,1.0,join_examples_dict_2,1736,TopKJoin
imdb,tmdb,D5,openhermes-ft-p2 U openhermes-tf-p2,796.8410913944244,82.77430358158044,74.09669211195929,78.19548872180451,1.0,join_examples_dict_2,1759,distilroberta
imdb,tmdb,D5,openhermes-ft-p2 ∩ openhermes-tf-p2,796.8367156982422,82.59493670886076,53.12977099236641,64.6639826571694,1.0,join_examples_dict_2,1264,TopKJoin
imdb,tmdb,D5,openhermes-ft-p2 ∩ openhermes-tf-p2,796.8370378017426,81.91570881226053,54.402035623409674,65.3822629969419,1.0,join_examples_dict_2,1305,distilroberta
imdb,tmdb,D5,zephyr-ft-p2 U zephyr-tf-p2,1484.83824634552,82.2360248447205,33.68956743002545,47.797833935018055,0.6529894490035171,vector_based_examples_dict_1,805,TopKJoin
imdb,tmdb,D5,zephyr-ft-p2 U zephyr-tf-p2,1484.8383548259735,81.08776266996291,33.38422391857506,47.29632299927901,0.6529894490035171,vector_based_examples_dict_1,809,distilroberta
imdb,tmdb,D5,zephyr-ft-p2 ∩ zephyr-tf-p2,1484.8318436145782,73.75886524822694,5.292620865139949,9.876543209876543,0.6529894490035171,vector_based_examples_dict_1,141,TopKJoin
imdb,tmdb,D5,zephyr-ft-p2 ∩ zephyr-tf-p2,1484.8316600322723,74.28571428571429,5.292620865139949,9.8812351543943,0.6529894490035171,vector_based_examples_dict_1,140,distilroberta
imdb,tmdb,D5,zephyr-ft-p2 U zephyr-tf-p2,1299.352796077728,82.91182501708818,61.73027989821883,70.7701283547258,0.8000334952269301,vector_based_examples_dict_2,1463,TopKJoin
imdb,tmdb,D5,zephyr-ft-p2 U zephyr-tf-p2,1299.352964401245,81.61911081619111,62.59541984732825,70.85253456221197,0.8000334952269301,vector_based_examples_dict_2,1507,distilroberta
imdb,tmdb,D5,zephyr-ft-p2 ∩ zephyr-tf-p2,1299.3448724746702,81.28654970760235,28.295165394402034,41.97810494526236,0.8000334952269301,vector_based_examples_dict_2,684,TopKJoin
imdb,tmdb,D5,zephyr-ft-p2 ∩ zephyr-tf-p2,1299.344983577728,81.15107913669065,28.702290076335878,42.40601503759399,0.8000334952269301,vector_based_examples_dict_2,695,distilroberta
imdb,tmdb,D5,zephyr-ft-p2 U zephyr-tf-p2,1295.2083339691162,82.21845893310754,49.414758269720096,61.7291799109981,0.8166136325573605,join_examples_dict_1,1181,TopKJoin
imdb,tmdb,D5,zephyr-ft-p2 U zephyr-tf-p2,1295.2090067863464,81.75842235004109,50.63613231552163,62.53928346951603,0.8166136325573605,join_examples_dict_1,1217,distilroberta
imdb,tmdb,D5,zephyr-ft-p2 ∩ zephyr-tf-p2,1295.2008438110352,79.55665024630541,16.43765903307888,27.24588781105019,0.8166136325573605,join_examples_dict_1,406,TopKJoin
imdb,tmdb,D5,zephyr-ft-p2 ∩ zephyr-tf-p2,1295.2008883953094,79.61630695443645,16.895674300254456,27.875734676742237,0.8166136325573605,join_examples_dict_1,417,distilroberta
imdb,tmdb,D5,zephyr-ft-p2 U zephyr-tf-p2,4114.891189575195,82.87243532560214,47.277353689567434,60.207388204795855,0.7522190587841233,join_examples_dict_2,1121,TopKJoin
imdb,tmdb,D5,zephyr-ft-p2 U zephyr-tf-p2,4114.844299077988,81.27147766323024,48.14249363867684,60.46660274848195,0.7522190587841233,join_examples_dict_2,1164,distilroberta
imdb,tmdb,D5,zephyr-ft-p2 ∩ zephyr-tf-p2,4114.834289073944,70.0,5.343511450381679,9.929078014184396,0.7522190587841233,join_examples_dict_2,150,TopKJoin
imdb,tmdb,D5,zephyr-ft-p2 ∩ zephyr-tf-p2,4114.834440231323,68.58974358974359,5.44529262086514,10.089580386610091,0.7522190587841233,join_examples_dict_2,156,distilroberta
